Calories_Burned,Fat_Percentage,BMI,Weight (kg),Height (m),Session_Duration (hours),Age,Avg_BPM,Experience_Level
0.4912162162162162,0.6880000000000001,0.07174130927889433,0.24772762286242495,0.8799999999999999,1.0,0.21951219512195125,0.8571428571428572,1.0
0.19797297297297295,0.22399999999999998,0.20678377380387192,0.4067169927592051,0.7799999999999998,0.4599999999999999,0.0,0.6734693877551021,1.0
0.5277027027027028,0.4159999999999999,0.12829034129872874,1.0,0.2999999999999998,0.9333333333333333,0.4146341463414634,0.7346938775510203,1.0
0.21013513513513515,0.4640000000000001,0.275993036872923,0.3118163611153905,0.43999999999999995,0.3466666666666666,0.7560975609756098,0.04081632653061229,1.0
0.3567567567567567,0.29200000000000004,0.5304636809621776,0.0,0.3599999999999999,1.0,0.0,0.5510204081632653,1.0
0.25810810810810814,0.5559999999999999,0.29667141425331023,0.044369126482822374,0.3999999999999999,0.6133333333333333,0.024390243902439046,0.12244897959183687,3.0
0.2885135135135135,0.7599999999999999,0.12955636440365048,0.17254660298875374,0.41999999999999993,0.48666666666666664,0.14634146341463422,1.0,2.0
0.3013513513513513,0.68,0.6528459144379385,0.1614543213680481,0.2799999999999998,0.7666666666666666,0.6341463414634148,0.8163265306122449,2.0
0.2148648648648649,0.3959999999999999,0.33338608429603844,0.5891234016330305,0.7599999999999998,0.9666666666666666,0.07317073170731708,0.26530612244897966,3.0
0.4912162162162162,0.676,0.4768687028538272,0.3376983515637037,0.8199999999999998,0.5066666666666666,0.5853658536585367,0.5306122448979593,3.0
0.618918918918919,0.632,0.5241335654375693,0.5262671391156988,1.0,0.6399999999999999,0.48780487804878053,0.36734693877551017,1.0
0.18716216216216214,0.42000000000000004,0.04473281637389892,0.5422893236789401,0.3999999999999999,0.0,0.3658536585365854,0.7346938775510203,3.0
0.6777027027027027,0.676,0.22535211267605637,0.22677553535664768,0.7400000000000002,0.6133333333333333,0.0,0.9795918367346941,1.0
0.6344594594594595,0.7879999999999999,0.5578941815688138,0.2933292250808813,0.5800000000000001,0.7933333333333332,0.7317073170731709,0.30612244897959195,1.0
0.541891891891892,0.7959999999999999,0.11942817956427709,0.6729317516561393,0.3799999999999999,0.9666666666666666,0.6585365853658538,0.5510204081632653,2.0
0.2168918918918919,0.7679999999999999,0.006330115524608382,0.0,0.16000000000000014,0.36666666666666664,0.07317073170731708,0.28571428571428603,1.0
0.26216216216216215,0.608,0.9322150129239858,0.3832999537821599,0.45999999999999996,0.38000000000000006,1.0,0.10204081632653095,3.0
0.3216216216216216,0.552,0.18104130400379803,0.9440764134956092,0.43999999999999995,0.4000000000000001,0.024390243902439046,0.12244897959183687,2.0
0.8520270270270272,0.392,0.40723743208313556,0.18487136034509327,0.54,0.36000000000000004,0.43902439024390244,0.44897959183673475,2.0
0.6500000000000001,0.568,0.11183204093474708,0.4473886920351256,0.7599999999999998,0.5800000000000001,0.3658536585365854,0.8367346938775513,2.0
0.27364864864864863,0.616,0.3418262383288496,0.10599291326452015,0.43999999999999995,0.5933333333333333,0.09756097560975613,0.7346938775510203,1.0
0.5601351351351351,0.488,0.3046895605844807,0.21321830226467414,0.45999999999999996,0.98,0.5853658536585367,0.6734693877551021,1.0
0.11554054054054053,0.32799999999999996,0.0,0.1959636419657988,0.52,0.94,0.43902439024390244,1.0,1.0
0.3074324324324324,0.30400000000000005,0.2654428443319091,0.4091819442304731,1.0,0.37333333333333335,0.5609756097560976,0.8367346938775513,1.0
0.6270270270270271,0.664,0.47771271825710826,0.2304729625635496,0.3799999999999999,0.5800000000000001,0.12195121951219517,0.30612244897959195,1.0
0.5148648648648648,0.244,0.5085192804768689,0.6384224310583886,0.6400000000000001,1.0,0.14634146341463422,0.40816326530612246,2.0
0.3236486486486487,0.856,0.08229150181990819,0.09490063164381463,0.43999999999999995,0.9666666666666666,0.5853658536585367,0.6122448979591839,2.0
0.8891891891891892,0.512,0.537637811890067,0.14666461254044066,0.2799999999999998,0.36666666666666664,0.902439024390244,0.6122448979591839,3.0
0.5439189189189189,1.0,0.15783088041356752,0.24772762286242495,0.56,0.6399999999999999,0.43902439024390244,1.0,1.0
0.48918918918918924,0.7040000000000001,0.02785250830827668,0.0,0.1200000000000001,0.1933333333333333,0.0,0.5918367346938775,1.0
0.3763513513513514,0.896,0.34309226143377114,0.3044215067015869,1.0,0.6399999999999999,0.12195121951219517,1.0,2.0
0.37905405405405407,0.6959999999999998,0.001688030806562213,0.4067169927592051,0.2200000000000002,0.040000000000000036,0.14634146341463422,0.22448979591836737,2.0
0.8736486486486488,0.504,0.0,0.6199352950238792,0.52,0.9733333333333334,0.5609756097560976,0.5306122448979593,1.0
0.675,1.0,0.6557999683494223,0.4818980126328763,0.2599999999999998,0.4333333333333333,0.7317073170731709,0.30612244897959195,1.0
0.6135135135135135,0.6,0.003376061613124537,0.5201047604375288,0.43999999999999995,0.4333333333333333,0.7073170731707319,0.12244897959183687,3.0
0.0952702702702703,0.2759999999999999,0.4338239172864906,0.0,0.5800000000000001,1.0,0.878048780487805,0.8571428571428572,3.0
0.4466216216216216,0.64,0.1211162103708393,0.25512247727622867,0.14000000000000012,0.49333333333333335,0.3658536585365854,0.30612244897959195,1.0
0.12432432432432433,0.9559999999999998,0.7022208155298836,0.10969034047142195,0.3999999999999999,0.4133333333333334,0.26829268292682934,0.5102040816326534,2.0
0.681081081081081,0.608,0.8997204198976633,0.4486211677707596,0.08000000000000007,0.5333333333333334,0.7804878048780488,0.26530612244897966,1.0
0.11013513513513512,0.64,0.09917180988553043,0.6852565090124787,0.33999999999999986,0.8066666666666666,0.7560975609756098,0.28571428571428603,2.0
0.32567567567567574,0.5,0.08651157883631377,0.5558465567709134,0.96,0.5266666666666666,0.17073170731707316,0.5714285714285716,1.0
0.08716216216216216,0.7120000000000001,0.3523764308698635,0.4054845170235712,0.41999999999999993,0.8533333333333333,0.39024390243902446,0.04081632653061229,2.0
0.25810810810810814,0.656,0.6731022841166853,0.027114466183947028,0.2599999999999998,1.0,0.2926829268292683,0.28571428571428603,2.0
0.6033783783783784,0.04799999999999993,0.191591496544812,0.0,0.52,0.5333333333333334,0.7560975609756098,0.08163265306122458,2.0
0.5452702702702703,0.632,0.15698686501028647,0.14543213680480666,0.16000000000000014,0.22666666666666663,0.0,0.8979591836734695,3.0
0.32635135135135135,0.5840000000000001,0.2856992140106558,0.6347250038514867,0.45999999999999996,0.6733333333333333,0.3170731707317073,1.0,1.0
0.27094594594594595,0.45599999999999996,0.42664978635860107,0.3031890309659528,1.0,0.23333333333333334,0.09756097560975613,0.34693877551020424,3.0
0.9141891891891893,0.5599999999999999,0.1953895658595769,0.32660606994299807,0.5800000000000001,0.12666666666666665,0.7073170731707319,0.7142857142857144,1.0
0.789864864864865,0.68,0.4705385873292187,0.18733631181636118,0.6000000000000001,1.0,0.878048780487805,0.34693877551020424,2.0
0.26756756756756755,0.856,1.0,0.8048066553689723,0.6600000000000001,0.6866666666666668,0.7560975609756098,0.6122448979591839,1.0
0.6155405405405405,0.1479999999999999,0.03924671625257159,0.4202742258511785,0.52,0.49333333333333335,0.0,0.30612244897959195,2.0
0.41621621621621624,0.492,0.003798069314765007,0.0,0.5,0.3066666666666666,0.6829268292682928,0.44897959183673475,2.0
0.7155405405405406,0.7520000000000001,0.08524555573139214,0.6297951009089509,0.52,0.6799999999999999,0.0,0.8571428571428572,1.0
0.547972972972973,0.532,0.45408028696523706,0.11338776767832387,0.2799999999999998,0.05333333333333329,0.07317073170731708,0.8979591836734695,1.0
0.4912162162162162,0.5479999999999999,0.0,0.5891234016330305,0.54,0.4533333333333333,0.6341463414634148,0.7551020408163267,2.0
0.7817567567567567,0.6880000000000001,0.26122276731550365,0.0,0.54,0.6533333333333333,0.7317073170731709,0.14285714285714324,3.0
0.9783783783783784,0.043999999999999984,0.8592076805401699,0.24649514712679094,0.8399999999999999,1.0,0.7317073170731709,0.40816326530612246,2.0
0.527027027027027,0.924,0.2717729598565175,0.1984285934370668,0.08000000000000007,0.56,0.07317073170731708,0.9795918367346941,2.0
0.7337837837837837,0.9119999999999998,0.10761196391834149,0.07641349560930527,0.45999999999999996,0.7,0.8048780487804879,1.0,3.0
0.5804054054054055,0.924,0.26881890594503355,0.34755815744877533,0.8199999999999998,1.0,0.43902439024390244,0.22448979591836737,3.0
0.6216216216216217,0.21599999999999997,0.2093158200137153,0.1984285934370668,0.3599999999999999,0.8666666666666667,0.6341463414634148,0.6530612244897962,2.0
1.0,0.576,0.16753705755130033,0.14419966106917276,0.8599999999999999,0.5800000000000001,0.14634146341463422,0.7755102040816326,1.0
0.5202702702702704,0.7279999999999999,0.3751648467584534,0.31797873979356034,0.2400000000000002,0.5733333333333335,0.8048780487804879,1.0,2.0
0.7655405405405407,0.6959999999999998,0.0,0.0,0.7599999999999998,0.96,0.34146341463414637,0.5714285714285716,3.0
0.295945945945946,0.58,0.3962652318404811,0.24033276844862123,0.2200000000000002,0.5333333333333334,0.6585365853658538,0.020408163265306367,3.0
0.4837837837837838,0.16000000000000003,0.10212586379701438,0.4128793714373749,0.8599999999999999,0.6333333333333333,0.9756097560975612,1.0,2.0
0.2560810810810811,0.608,0.26881890594503355,0.18117393313819147,0.1200000000000001,0.4199999999999999,0.07317073170731708,0.7551020408163267,2.0
0.5662162162162163,0.5559999999999999,0.0,0.14912956401170857,0.45999999999999996,0.5999999999999999,0.0,0.30612244897959195,1.0
0.5020270270270271,0.5840000000000001,0.7676320092841696,0.25389000154059477,0.8399999999999999,0.6399999999999999,1.0,0.9795918367346941,3.0
0.4256756756756757,0.5359999999999999,0.17217914226934639,0.7924818980126329,0.5800000000000001,0.5333333333333334,0.04878048780487804,0.7755102040816326,3.0
1.0,0.8119999999999999,0.4025953473650894,0.3118163611153905,0.2200000000000002,0.7933333333333332,0.5121951219512195,0.4285714285714288,3.0
0.27837837837837837,0.6920000000000001,0.20636176610223145,0.09613310737944841,0.5800000000000001,0.3,0.8292682926829269,0.48979591836734704,3.0
0.4297297297297297,0.28,0.19116948884317153,0.13680480665536904,0.6600000000000001,0.36666666666666664,0.0,0.20408163265306145,2.0
0.7094594594594594,0.7840000000000001,0.8267130875138472,0.2773070405176398,0.7400000000000002,0.3066666666666666,0.39024390243902446,0.9591836734693877,1.0
0.34459459459459457,0.33999999999999997,0.5600042200770164,0.21445077800030815,0.1200000000000001,0.4333333333333333,1.0,0.7346938775510203,2.0
0.5412162162162162,0.676,0.5870127129820121,0.8467108303805271,0.10000000000000009,0.4599999999999999,0.4634146341463415,0.04081632653061229,2.0
0.2864864864864865,0.54,0.13546447222661817,0.0,0.20000000000000018,0.6799999999999999,0.5609756097560976,0.4693877551020411,2.0
0.5202702702702704,0.5920000000000001,0.42496175555203886,0.3105838853797566,0.43999999999999995,0.9133333333333333,0.853658536585366,0.6530612244897962,1.0
0.2560810810810811,0.6,0.0,0.6162378678169773,0.16000000000000014,0.1866666666666667,0.12195121951219517,0.8979591836734695,1.0
1.0,0.3640000000000001,0.006752123226248963,0.6359574795871206,0.3599999999999999,0.12000000000000005,0.2439024390243903,0.16326530612244916,2.0
0.3074324324324324,0.488,0.15994091892177031,0.543521799414574,0.3799999999999999,0.7866666666666666,0.7317073170731709,0.3265306122448983,3.0
0.2668918918918919,0.45200000000000007,0.35490847707970674,0.21938068094284396,0.14000000000000012,0.5933333333333333,0.6097560975609757,0.44897959183673475,1.0
0.643918918918919,0.019999999999999962,0.0,0.7394854413803729,0.2599999999999998,1.0,0.902439024390244,0.7142857142857144,2.0
0.55,0.684,0.0,0.2699121861038361,0.10000000000000009,0.9533333333333334,0.2926829268292683,0.6122448979591839,2.0
0.8520270270270272,0.0,0.4047053858732923,0.2292404868279156,0.2799999999999998,0.4533333333333333,0.024390243902439046,0.30612244897959195,2.0
0.6635135135135135,0.7919999999999999,0.37811890066993736,0.5028501001386536,0.6000000000000001,0.4000000000000001,0.07317073170731708,0.34693877551020424,3.0
0.5006756756756756,0.64,0.0,0.03327684486211685,0.6200000000000001,0.6133333333333333,0.07317073170731708,0.38775510204081653,3.0
0.5439189189189189,0.86,1.0,0.25758742874749657,0.7200000000000002,0.8600000000000001,0.26829268292682934,0.6530612244897962,3.0
0.5918918918918918,0.44400000000000006,0.2207100279580103,0.4782005854259745,0.3999999999999999,0.8533333333333333,0.5365853658536586,1.0,1.0
0.37567567567567567,0.512,0.3219918763517434,0.5583115082421815,0.3799999999999999,0.6599999999999999,0.4634146341463415,0.3265306122448983,2.0
0.43040540540540545,0.652,0.23927836683019466,0.5521491295640117,0.16000000000000014,0.21999999999999992,0.7073170731707319,0.7551020408163267,2.0
0.5027027027027027,0.21999999999999997,0.0,0.4030195655523033,0.48,0.18,0.7804878048780488,0.5306122448979593,3.0
0.31891891891891894,0.5479999999999999,0.041778762462414964,0.21445077800030815,0.3799999999999999,0.4266666666666666,0.6097560975609757,0.4693877551020411,1.0
0.6722972972972974,0.404,0.183995357915282,0.0,0.6200000000000001,0.5466666666666666,0.3658536585365854,0.7551020408163267,3.0
0.4662162162162163,0.9600000000000001,0.5156934114047581,1.0,0.1200000000000001,1.0,0.3658536585365854,0.36734693877551017,2.0
0.27837837837837837,0.6880000000000001,0.5996729440312286,0.18487136034509327,0.0,0.38000000000000006,0.7804878048780488,0.0,2.0
0.2891891891891892,0.868,0.058659070528037205,0.3118163611153905,0.3999999999999999,0.8600000000000001,0.6585365853658538,0.0,3.0
0.5168918918918919,0.6,0.3131297146172918,0.019719611770143308,0.8799999999999999,0.23999999999999994,0.0,0.6734693877551021,1.0
0.2966216216216216,0.66,0.38655905470274843,0.20828839932213833,0.3599999999999999,1.0,0.6097560975609757,0.6938775510204085,1.0
0.27972972972972976,0.596,0.0763833939969405,0.5521491295640117,0.48,0.6599999999999999,0.04878048780487804,0.6326530612244898,3.0
0.6195945945945946,0.23199999999999998,0.7537057551300311,0.7012786935757203,0.7599999999999998,0.5733333333333335,0.14634146341463422,0.9387755102040818,2.0
0.570945945945946,0.62,0.8026586485203356,0.5077800030811894,0.1200000000000001,0.7466666666666668,0.14634146341463422,0.9387755102040818,3.0
0.31283783783783786,0.876,0.17217914226934639,0.3759050993683562,0.7999999999999998,0.22666666666666663,0.853658536585366,0.5306122448979593,1.0
0.5135135135135136,0.44799999999999995,0.4519702484570345,0.2304729625635496,0.43999999999999995,0.47333333333333333,0.48780487804878053,0.6530612244897962,1.0
0.714864864864865,1.0,0.06920926306905106,0.2711446618394701,0.2999999999999998,0.74,0.1951219512195122,0.44897959183673475,3.0
0.6472972972972972,0.5279999999999999,0.3620826080075962,0.7468802957941765,0.48,0.4666666666666666,0.0,0.36734693877551017,2.0
0.5891891891891892,0.624,0.11394207944294987,0.28346941919580965,0.41999999999999993,0.49333333333333335,0.3658536585365854,0.12244897959183687,1.0
1.0,0.5159999999999999,0.5329957271720208,0.1565244184255123,0.6400000000000001,0.08000000000000002,0.6585365853658538,0.18367346938775508,1.0
0.3878378378378378,0.7840000000000001,0.6604420530674685,0.4855954398397783,0.41999999999999993,1.0,0.26829268292682934,0.08163265306122458,2.0
0.6756756756756757,0.7040000000000001,0.0,0.5841934986904946,0.7400000000000002,0.5800000000000001,0.0,0.8571428571428572,3.0
0.42297297297297304,0.5159999999999999,0.07174130927889433,0.21691572947157606,0.7200000000000002,0.9933333333333334,0.9512195121951221,0.0,2.0
0.5324324324324325,0.6880000000000001,0.47560267974890547,0.8442458789092591,0.94,1.0,0.4634146341463415,0.0,1.0
1.0,0.5840000000000001,0.21817798174816683,0.4399938376213219,0.2200000000000002,1.0,0.8292682926829269,0.38775510204081653,2.0
0.34662162162162163,1.0,0.4127235322044629,0.41780927437991083,0.5,0.76,0.39024390243902446,0.9183673469387754,2.0
0.5844594594594594,0.5559999999999999,0.26881890594503355,0.3438607302418735,0.56,1.0,0.9512195121951221,0.8775510204081636,2.0
0.24729729729729732,0.604,0.0,0.4042520412879372,0.2599999999999998,0.6266666666666667,0.43902439024390244,0.20408163265306145,3.0
0.275,0.18799999999999994,0.1409505723479454,0.21691572947157606,0.3999999999999999,0.25333333333333335,0.39024390243902446,0.4285714285714288,2.0
0.28378378378378377,0.368,0.29034129872870185,0.11462024341395777,0.48,0.54,0.7317073170731709,0.44897959183673475,3.0
0.5587837837837839,0.17999999999999994,0.0,0.019719611770143308,0.7000000000000002,1.0,0.0,1.0,3.0
0.7662162162162163,0.252,0.21986601255472926,0.31551378832229243,0.7400000000000002,0.4399999999999999,0.3658536585365854,0.9795918367346941,1.0
0.15540540540540543,0.656,0.6022049902410719,0.09243568017254661,0.6200000000000001,0.8533333333333333,0.4146341463414634,0.08163265306122458,2.0
0.5891891891891892,0.38,0.6878725536741047,0.5706362655985211,0.7799999999999998,0.3133333333333333,0.024390243902439046,0.22448979591836737,2.0
0.7466216216216217,0.29599999999999993,0.10001582528881159,0.4141118471730088,0.5800000000000001,0.4399999999999999,0.6097560975609757,1.0,1.0
0.07837837837837835,0.14,0.37854090837157783,0.0,1.0,0.6533333333333333,0.7317073170731709,0.795918367346939,2.0
0.6486486486486487,0.7159999999999999,0.3439362768370523,0.1971961177014328,0.20000000000000018,0.32,0.7560975609756098,1.0,1.0
0.21013513513513515,0.19200000000000006,0.0,0.0,0.31999999999999984,0.5733333333333335,0.7317073170731709,0.0,1.0
1.0,0.7400000000000001,0.0,0.5940533045755663,0.7599999999999998,1.0,0.6341463414634148,1.0,2.0
0.22905405405405405,0.7520000000000001,0.690404599883948,0.1947311662301649,0.33999999999999986,1.0,0.21951219512195125,0.9591836734693877,2.0
0.5033783783783785,0.816,0.47813472595874873,0.4091819442304731,0.5,0.49333333333333335,0.5609756097560976,0.34693877551020424,3.0
0.5,0.512,0.35701851558790954,0.0,0.43999999999999995,0.23333333333333334,0.6341463414634148,0.08163265306122458,3.0
0.5594594594594595,0.124,0.2443424592498813,0.2280080110922817,0.9199999999999999,1.0,0.878048780487805,0.26530612244897966,1.0
0.39864864864864863,0.7520000000000001,0.2249301049744158,0.21568325373594216,0.10000000000000009,0.5533333333333335,0.6585365853658538,0.06122448979591866,1.0
0.31891891891891894,0.2879999999999999,0.4397320251094582,0.192266214758897,0.45999999999999996,0.39333333333333337,0.14634146341463422,0.0,2.0
0.7236486486486486,0.7040000000000001,0.2287281742891808,0.3118163611153905,0.6600000000000001,0.9933333333333334,0.902439024390244,0.8571428571428572,1.0
0.36486486486486486,0.684,0.24687450545972478,0.029579417655214935,0.5800000000000001,0.7533333333333332,0.34146341463414637,0.30612244897959195,2.0
0.7885135135135135,0.868,0.29624940655166965,0.0,0.3599999999999999,0.4000000000000001,0.0,0.34693877551020424,3.0
0.5972972972972974,0.7640000000000001,0.0,0.45601602218456333,0.3799999999999999,0.4399999999999999,0.3658536585365854,0.6938775510204085,2.0
0.37229729729729727,0.16000000000000003,0.06203513214116152,0.42766908026498235,0.3799999999999999,0.5800000000000001,0.2439024390243903,0.7755102040816326,2.0
0.5047297297297297,0.644,0.47560267974890547,0.3093514096441226,0.3599999999999999,1.0,1.0,0.48979591836734704,3.0
0.5864864864864865,0.0,0.31734979163369736,0.0,0.6000000000000001,0.5800000000000001,0.07317073170731708,0.04081632653061229,1.0
0.7141891891891892,0.48,0.3008914912697157,0.299491603759051,0.16000000000000014,0.3466666666666666,0.12195121951219517,0.06122448979591866,1.0
1.0,0.2759999999999999,0.1350424645249776,0.044369126482822374,0.20000000000000018,0.5800000000000001,0.04878048780487804,0.4285714285714288,1.0
0.21013513513513515,0.7720000000000001,0.8815740887271194,0.7444153443229087,0.2400000000000002,0.5999999999999999,0.07317073170731708,0.16326530612244916,1.0
1.0,0.368,0.0,0.4165767986442767,0.7599999999999998,0.9199999999999999,0.7317073170731709,0.6326530612244898,1.0
0.41351351351351356,0.0,0.24687450545972478,0.15159451548297648,0.48,0.5866666666666667,0.12195121951219517,0.04081632653061229,1.0
0.7243243243243243,0.7240000000000001,0.3110196761090891,0.21321830226467414,0.41999999999999993,0.39333333333333337,0.8048780487804879,1.0,3.0
0.8817567567567568,0.12,0.3591285540961122,0.3783700508396242,0.2799999999999998,0.5866666666666667,0.2926829268292683,0.3265306122448983,2.0
0.252027027027027,0.5720000000000001,0.18061929630215756,0.650747188414728,1.0,0.6266666666666667,0.04878048780487804,0.6938775510204085,2.0
0.4385135135135136,0.7840000000000001,0.20973782771535576,0.1996610691727007,0.5,0.6333333333333333,0.0,0.14285714285714324,3.0
0.4601351351351352,0.624,0.3186158147386191,0.3118163611153905,0.48,0.4133333333333334,0.14634146341463422,0.9795918367346941,2.0
0.547972972972973,0.856,0.8646937806614973,0.24896009859805895,0.52,0.8,0.4634146341463415,1.0,2.0
0.4452702702702703,0.6,0.0,0.20459097211523652,0.33999999999999986,0.39333333333333337,0.878048780487805,0.06122448979591866,2.0
1.0,0.676,0.33718415361080334,0.0,0.6600000000000001,0.6466666666666667,0.2926829268292683,0.34693877551020424,3.0
0.4702702702702703,0.5,0.5389038349949887,0.8060391311046065,0.54,0.6333333333333333,0.07317073170731708,1.0,3.0
0.6256756756756756,0.15200000000000002,0.08102547871498655,0.2933292250808813,0.6000000000000001,0.9466666666666665,0.39024390243902446,0.18367346938775508,2.0
0.7594594594594595,0.544,0.183995357915282,0.22677553535664768,0.3999999999999999,0.6199999999999999,0.5853658536585367,0.7346938775510203,1.0
0.1783783783783784,0.252,0.29413936804346685,0.04806655368972429,0.6400000000000001,0.74,0.6097560975609757,0.8979591836734695,1.0
0.9608108108108109,0.644,0.13166640291185316,0.07394854413803725,0.41999999999999993,0.4533333333333333,0.14634146341463422,0.12244897959183687,1.0
0.5763513513513514,0.64,0.48404283378171653,0.22184563241411187,0.7799999999999998,0.5933333333333333,0.4634146341463415,0.8775510204081636,2.0
0.23378378378378378,0.872,0.7250092314184734,0.6297951009089509,0.7000000000000002,0.6599999999999999,0.902439024390244,0.5918367346938775,1.0
0.7952702702702703,0.3959999999999999,0.38402700849290516,0.0,0.10000000000000009,0.52,0.6097560975609757,0.795918367346939,3.0
0.6506756756756757,0.508,0.0,0.0,0.45999999999999996,0.5466666666666666,1.0,0.24489795918367374,3.0
0.36081081081081084,0.7759999999999999,0.1818853194070792,0.0,0.7799999999999998,0.6733333333333333,0.7560975609756098,0.9795918367346941,1.0
0.3945945945945946,0.868,0.2840111832040936,0.7000462178400864,0.45999999999999996,0.94,0.21951219512195125,0.3265306122448983,2.0
0.34662162162162163,0.608,0.4139895553093844,0.49915267293175175,0.45999999999999996,1.0,0.0,0.795918367346939,1.0
0.6574324324324325,0.268,0.06625520915756722,0.35741796333384696,0.52,0.34,0.43902439024390244,0.6734693877551021,1.0
0.6148648648648649,0.5720000000000001,0.5498760352376432,0.043136650747188476,0.040000000000000036,1.0,0.04878048780487804,0.5306122448979593,2.0
0.021621621621621623,0.7320000000000001,0.3637706388141585,0.17501155446002165,0.2400000000000002,0.4533333333333333,0.902439024390244,0.14285714285714324,1.0
0.3304054054054055,0.52,0.510207311283431,0.24403019565552303,0.54,0.3133333333333333,0.39024390243902446,0.6326530612244898,2.0
0.1804054054054054,0.644,0.006752123226248963,0.15036203974734258,0.5,0.6333333333333333,0.0,0.9183673469387754,1.0
0.31621621621621626,0.06,0.0,0.06655368972423353,0.6800000000000002,0.4199999999999999,0.5365853658536586,0.7346938775510203,2.0
0.5371621621621623,0.15600000000000003,0.6676161839953579,0.272377137575104,0.3599999999999999,0.23333333333333334,0.2439024390243903,0.20408163265306145,2.0
0.729054054054054,0.7919999999999999,0.18104130400379803,0.4042520412879372,0.14000000000000012,0.36000000000000004,0.1951219512195122,0.36734693877551017,3.0
0.5033783783783785,0.16799999999999993,0.25531465949253584,0.4128793714373749,0.8399999999999999,0.4533333333333333,0.21951219512195125,0.7142857142857144,2.0
0.12972972972972974,0.0,0.29413936804346685,0.4732706824834388,0.31999999999999984,0.78,0.09756097560975613,0.9795918367346941,2.0
0.4641891891891892,0.44400000000000006,0.024476446695152254,0.5804960714835927,0.54,0.6399999999999999,0.8048780487804879,0.12244897959183687,1.0
0.47972972972972977,0.06399999999999995,0.08862161734451657,0.4473886920351256,0.33999999999999986,0.6066666666666667,0.6585365853658538,0.9795918367346941,3.0
0.6513513513513514,0.472,0.24771852086300583,0.437528886150054,0.7000000000000002,0.4799999999999999,0.3658536585365854,0.5510204081632653,2.0
0.4155405405405405,0.45999999999999996,0.3987972780503245,0.11462024341395777,0.10000000000000009,0.6533333333333333,0.6341463414634148,0.9795918367346941,1.0
0.4702702702702703,0.568,0.8102547871498657,0.6408873825296564,0.7200000000000002,0.7066666666666668,0.9268292682926831,0.9591836734693877,3.0
0.497972972972973,0.7599999999999999,0.640185683388722,0.04929902942535819,0.18000000000000016,0.5933333333333333,0.4146341463414634,0.48979591836734704,2.0
0.6675675675675676,0.15200000000000002,0.002110038508202794,0.6482822369434602,0.52,0.3066666666666666,0.6829268292682928,0.48979591836734704,2.0
0.4912162162162162,0.5720000000000001,0.04557683177717997,0.1257125250346634,0.20000000000000018,0.5533333333333335,1.0,1.0,2.0
0.8952702702702704,0.43999999999999995,0.11858416416099604,0.5299645663226005,0.48,0.5666666666666667,0.12195121951219517,0.0,2.0
0.25675675675675674,0.5559999999999999,0.4224297093421955,0.4745031582190727,0.6000000000000001,0.76,0.07317073170731708,1.0,1.0
0.7993243243243244,0.576,0.3912011394207945,0.1996610691727007,0.3799999999999999,0.76,0.9268292682926831,0.7142857142857144,1.0
0.6391891891891892,0.0,0.19496755815793643,0.5841934986904946,0.2799999999999998,0.040000000000000036,0.9756097560975612,0.5714285714285716,3.0
0.5047297297297297,0.58,0.45070422535211274,0.6433523340009244,0.18000000000000016,0.7133333333333334,0.1951219512195122,0.4693877551020411,2.0
0.5925675675675677,0.576,0.23294825130558638,0.5311970420582344,0.8799999999999999,0.6066666666666667,0.0,0.6734693877551021,2.0
0.36486486486486486,0.472,0.2169119586432453,0.0875057772300108,0.43999999999999995,0.5800000000000001,0.43902439024390244,0.5102040816326534,1.0
0.970945945945946,0.552,0.26881890594503355,0.1614543213680481,0.3999999999999999,0.34,0.0,1.0,1.0
0.3385135135135135,0.62,0.25911272880730085,0.4461562162994917,0.33999999999999986,0.7,0.853658536585366,0.44897959183673475,1.0
0.6202702702702703,0.368,0.0,0.10352796179325224,0.6400000000000001,0.6733333333333333,0.6829268292682928,0.8775510204081636,2.0
0.13648648648648648,0.7799999999999999,0.000844015403281162,0.0899707287012787,0.8399999999999999,0.5999999999999999,0.14634146341463422,0.7142857142857144,2.0
0.4216216216216216,0.672,0.4553463100701588,0.6384224310583886,0.45999999999999996,0.5466666666666666,0.6829268292682928,0.6530612244897962,1.0
0.20472972972972975,0.552,0.3912011394207945,0.38699738098906195,0.3599999999999999,0.5800000000000001,0.3170731707317073,0.4693877551020411,2.0
0.08986486486486484,0.43599999999999994,0.0645671783510049,0.7838545678631952,0.7599999999999998,0.7,0.14634146341463422,0.6938775510204085,1.0
0.6371621621621621,0.0,0.3131297146172918,0.5053150516099214,0.56,1.0,0.4146341463414634,0.6326530612244898,1.0
0.6797297297297298,0.7159999999999999,0.0,0.6766291788630412,0.040000000000000036,1.0,0.902439024390244,0.0,2.0
0.40270270270270275,0.7919999999999999,0.20382971989238807,0.49299029425358193,0.33999999999999986,0.2933333333333333,0.07317073170731708,1.0,2.0
0.20945945945945948,0.488,0.7275412776283167,0.0,0.54,0.4666666666666666,0.26829268292682934,1.0,2.0
0.7074324324324324,0.544,0.18146331170543872,0.36358034201201667,0.3599999999999999,0.8533333333333333,0.4146341463414634,0.7142857142857144,2.0
0.6574324324324325,0.644,0.35828453869283117,0.10229548605761823,0.6200000000000001,0.98,0.4634146341463415,0.28571428571428603,2.0
0.2810810810810811,0.4640000000000001,0.0,0.059158835310429814,0.33999999999999986,0.5333333333333334,0.0,0.34693877551020424,1.0
